,H,N,SimpleE,SimpleC,delta
523,0.0,5.0,0.0,12,2
524,0.2879680735531096,2.034428901520908,0.06565236326879155,44,6
525,1.0,1.367505270390586,0.922522832178304,34,6
526,0.0,2.787297616232176,0.256590282802036,41,6
527,0.0,1.1569631668871496,0.0,35,6
528,3.0,1.0,0.6729208052089931,28,4
529,3.0,2.3540350252237214,3.1463577418546267,34,6
530,3.0,5.0,0.0,29,4
531,0.29650996841960975,3.335182726646167,0.0,31,4
532,1.388735388677369,2.574758247655768,0.0,15,2
533,1.0,1.2318277138152478,1.0308191780872615,33,6
534,2.607418027605532,3.3724105958669703,0.0,32,6
535,2.6944340674613834,3.634534062590184,2.060417295599148,21,4
536,0.9421983002855292,2.447724828584316,0.0,14,2
537,0.7869814538742945,2.916288005504761,0.0,10,2
538,1.0,2.0,2.3688093362656475,44,6
539,0.0,5.0,2.0543492151354585,16,2
540,0.0,0.28811221565446665,0.8157177165579653,46,6
541,0.0,2.579834068008272,0.31163156185509777,37,6
542,1.0,4.157517740350727,1.6172859670471056,32,6
543,2.925476779335396,3.406156708457166,5.0,27,4
544,0.0,2.803559476846643,4.700767435231163,27,4
545,0.0,2.67926237425229,0.0,29,4
546,1.0,4.0,0.0,28,4
547,1.8232408593365426,1.3929112215379922,1.8690156089129821,37,6
548,1.0,0.0,0.0,18,2
549,0.9646377587101229,1.8961886112560222,0.0,42,6
550,1.0880446989354313,5.0,1.6075358445152275,32,6
551,2.338243811592334,5.0,3.3329419738376322,10,2
552,1.0682111759942066,1.1905575751222974,0.4575212448812962,39,6
553,0.0,1.6520031109119455,0.0,36,6
554,2.0,2.3814422527812047,0.0,15,2
555,0.0,3.2331983385741117,3.9281437065913223,26,4
556,0.0,5.0,0.5658661743608102,36,6
557,1.9707957957332503,1.1055531234970513,3.7099432842058464,36,4
558,0.0,0.27737413980059067,2.4776552380784844,17,2
559,1.0,1.0,3.7505559363676193,15,2
560,1.0,2.731168060213312,0.12645132640485435,38,6
561,0.0,1.0,1.867364377616743,25,4
562,1.0,1.0085465148742472,0.8960173037074676,16,2
563,0.0,3.1641224750382975,0.0,37,6
564,2.3714547945558184,2.8408453663853743,0.025137179050169656,39,6
565,0.0,1.3996376953107355,2.123111053534408,24,4
566,2.0,0.7039008187172735,1.4752800209888386,29,4
567,1.614175133043059,4.594956018767842,0.6262454760538891,26,4
568,1.0,2.0936325852503552,0.03907423551395619,28,4
569,1.1021137484394536,2.7994407980203464,1.3045114422501174,35,6
570,1.0,1.0360264139963768,5.0,25,4
571,1.0,1.0,0.19874956423964443,12,2
572,0.4145875414778022,4.8457685281454275,1.9929780922670555,32,4
573,1.489984920835492,1.4997505691536128,2.8754375561745693,18,2
574,0.0,2.122517465113681,0.4603818845063649,34,4
575,0.0,3.7150726134686067,4.856819145808651,16,2
576,1.0,1.1152193750644814,0.7876454139869971,34,6
577,3.0,3.7589053378478905,5.0,22,4
578,1.0,2.290935687945515,1.298179019320183,17,2
579,0.0,2.37762534277549,1.1186476770244154,29,4
580,1.0,3.62118341033427,2.257446557706433,16,2
581,2.0,2.0311039853798842,1.2888166172912414,24,4
582,0.5597742171992746,3.9105996873210263,2.507333644501599,13,2
583,1.1228447764582512,5.0,5.0,38,6
584,0.0,2.433891002592815,2.3986856804661496,28,4
585,0.20700143966129314,0.21661632133675912,0.0,32,6
586,0.0,2.19560039130452,0.6736080690539858,40,6
587,2.0,2.03162840661952,0.0,26,4
588,1.0,2.876025401606725,3.7724875556881265,16,2
589,0.0,4.221419068893633,1.9773280511950042,31,4
590,2.0,0.9489816803478694,0.0,19,2
591,0.40093677686984464,1.6138472813557767,1.7827803861732263,31,6
592,0.0,3.9883601703020126,0.049754160861880545,10,2
593,1.0,3.6678041829032733,3.4598462227357167,38,6
594,1.0,5.0,2.1209449878998865,15,2
595,3.5435868484728275,3.273752867384771,0.0,19,2
596,1.4407299742413961,5.0,3.218638538159632,36,6
597,0.0,1.6370729898764065,1.2093584625267415,37,6
598,0.0,2.0,0.0,30,6
599,0.3433024758453911,2.7260288273544893,2.8530991992906127,22,2
600,0.0,2.765871385446408,0.0,36,6
601,0.912639872530078,1.4246641926086925,0.0,21,2
602,0.0,3.82020508815131,0.0,17,2
603,1.9588828805108758,3.428095979573392,1.5433282190869857,41,6
604,0.0,2.626107497006169,2.433046042444075,18,2
605,1.0,1.2889889191217518,3.2346308024407042,31,4
606,0.0,0.0013431780872679155,0.2648651049269979,28,4
607,0.0,2.614896803159712,0.6640793079341509,31,4
608,2.0,0.8407804608362781,0.77967625977715,29,4
609,2.0,1.1647130728825204,0.23819470613477609,20,4
610,1.0,1.0,3.629232237344043,15,2
611,0.0,4.688996472696926,2.3864724183885153,23,4
612,0.0,0.0,1.7570645522666843,21,2
613,1.0,1.0511183667945314,0.0,17,2
614,0.0,0.0,3.0,23,4
615,0.0,0.9836891631056597,0.9561040096053905,30,4
616,1.7679213094873765,1.9333223676581066,0.6202757303141377,25,4
617,0.0,2.6709238806113413,0.9746412415933386,36,6
618,0.0,2.538831082616587,2.5431058128963673,30,6
619,1.0,1.0254535930643138,0.20514266033374973,41,6
620,1.0,1.4502365142054021,1.8612241204572213,22,2
621,0.4235988904016894,3.3597750113392033,0.8698515436811067,12,2
622,1.0,2.5416787471662063,0.8029616611066791,35,6
623,1.0,1.7291183690766214,3.1637386396857896,15,2
624,0.0,5.0,5.0,12,2
625,0.0,0.6959523470989506,2.6874084372589904,40,6
626,2.0,3.744532939110182,0.1878538961903364,34,6
627,0.0,3.170690697547375,1.6293024485007441,37,6
628,2.0,1.2471286776226966,3.2214079274857013,15,2
629,1.0,2.5894426348244037,0.9453362989292797,14,2
630,0.0,1.2429450409449174,1.430436388113387,29,4
631,1.0,2.769238206996178,3.3498392613333694,30,4
632,1.0,0.0,0.0,39,6
633,1.0,4.169707985053263,1.8740233502532464,18,2
634,0.0,1.8409496142680029,0.013999726327497242,27,4
635,0.0,0.3789885518051943,2.8327628465829497,17,2
636,1.0,3.4918722538249973,1.8291192672069747,36,6
637,2.0,1.8888862413876293,1.659274297649909,20,2
638,0.0,1.7103663063011045,0.4116127388510251,38,6
639,0.0,3.7284165304301125,0.0,13,2
640,0.025267277231634022,2.9932247539063663,1.2085349872876257,35,6
641,2.0,3.6110159530927106,0.9255954512625115,36,6
642,0.0,3.0,2.1636495772115403,36,6
643,0.0,5.0,0.7013494833088066,33,6
644,1.0,3.426047040837471,1.3534790722804613,19,4
645,1.8904279479439747,0.0,0.6170340129789557,33,6
646,0.0,2.8348820609776357,0.18786090040965464,16,2
647,0.7836963569461153,5.0,1.8197463533753102,40,6
648,3.8641251907941827,2.0,0.741655459193684,31,4
649,0.0,2.7736714766793726,0.0,40,6
650,4.0,2.0,1.000288190829284,38,6
651,1.4091608164648264,2.550528290091677,1.8318425734384767,26,4
652,2.3022567539528946,3.9000808427080376,3.1703554763955557,27,4
653,0.0,1.0,0.8538074961474168,19,2
654,2.012658559118578,5.0,0.0,32,4
655,2.0,4.0587212388923675,3.097783091564766,28,4
656,1.0,1.6125842589626327,0.0,25,4
657,1.0,2.2167236323721404,0.0,36,6
658,0.0,1.3720232346694656,4.19861761967925,29,4
659,0.03028831544440891,1.0,1.5866530875647147,21,2
660,0.0,1.0,2.733841242634433,17,2
661,0.0,2.3093968117655646,0.0,38,6
662,0.0,1.3621274140344353,1.5685596496884502,14,2
663,0.5935603935260341,1.7633376426265617,0.0,25,4
664,2.0,2.0707532465914635,1.6168755880877177,33,6
665,0.0,2.0,3.2266580965752807,43,6
666,1.0,0.0,3.430421423327792,35,6
667,1.0,1.8219083603214585,0.5092770321293759,33,4
668,0.0,1.178060878344764,0.49509922070900125,20,2
669,1.2894263478231625,2.8595547676470465,3.002153650117477,34,6
670,0.0,3.9185895473157704,1.1622261749109517,39,6
671,0.0,2.2304434010333694,1.5577687559092885,33,4
672,2.717457237541666,3.2323779389541336,0.9256944439447038,39,6
673,2.259677807442503,4.890889817932694,1.904627599905944,38,6
674,0.0,1.5221860246971364,0.0,25,4
675,3.0,2.4894553122393077,2.5918799315242405,43,6
676,0.0,3.2309431249053446,1.062461176981158,16,2
677,1.0,1.0,0.6205480951612194,35,6
678,1.0,4.02036614179954,1.0038255913759209,17,2
679,2.0,2.6688913575281834,0.40796757632648806,43,6
680,0.0,5.0,2.66840150492269,20,4
681,1.0,1.0,2.520451391682145,41,6
682,0.0,4.381169453764346,0.0,20,2
683,2.481990702687758,2.1867402733252845,0.0,11,2
684,1.0,1.8539961247511147,0.80212765401167,39,6
685,1.0,1.3208428066958602,0.8371226790237465,20,2
686,0.0,2.6245755737858363,0.8217831435819902,39,4
687,1.0,2.5717684569734676,2.193440477418638,34,6
688,1.8046117332714657,3.2845774671674564,0.0,23,4
689,0.0,1.0,0.3982446077686865,33,6
690,0.4202791751946835,0.0,3.605475454081366,26,4
691,3.0,1.5097078990789647,0.9182365943299429,27,4
692,4.538688666733646,1.1934151250330691,0.0,12,2
693,0.0,2.6900537450205086,0.919915999188306,23,4
694,0.0,3.7681713399590384,1.6684405627460523,28,4
695,1.0,1.0,2.2495877398186224,36,6
696,2.0,4.314439470661819,3.572438225314913,19,2
697,0.0,2.0,0.4904177554902634,54,6
698,1.0,3.1004554914486366,2.570605793189039,41,6
699,1.338296554539161,0.9749068295692478,3.694127649709403,36,6
700,1.0,0.8351768446119525,0.5668614152957514,36,6
701,1.0,0.11850206640618666,0.73445402175636,34,6
702,2.0,5.0,1.5177123000255976,38,6
703,0.0,1.644493074912531,0.0,31,4
704,1.0,2.3915483549797303,2.463271286904728,42,6
705,0.0,0.0,1.6683457170679525,38,6
706,0.26854384546758236,1.0529440634235296,3.0656192412022594,35,4
707,0.0,1.2579341551757226,1.6193691737307296,18,2
708,0.0,2.9696035457828085,2.464348956813386,17,2
709,0.0,5.0,3.652435591756176,16,2
710,1.7122512188795271,1.5184495459915883,0.0,36,6
711,0.0,1.5184627051062316,0.15462469183172226,44,6
712,1.0,3.5503680650220883,1.46190426027716,16,2
713,1.0,2.8162237010777273,0.0,29,6
714,2.0,1.2782898785009467,1.0064335874188832,24,4
715,2.0,0.5956989475384589,0.6501539680637002,40,6
716,0.0,0.42560214306145383,3.555589980344053,37,6
717,0.6515234234687934,2.3586622664729147,0.4355534875296347,14,2
718,1.543913083862658,4.9504824016660764,0.2798841088702527,15,2
719,3.740979592177027,4.286339058133967,0.0,12,2
720,1.0,1.4962408451573914,2.7749682403732474,27,4
721,0.0,3.0,1.6319791070166902,41,6
722,2.0,1.7889529153841366,0.1711086621677989,13,2
723,1.0,0.0,0.43119639730813053,29,4
724,1.0,2.8424539450118202,2.5559622721194053,25,4
725,1.5308434623028377,4.89208262622472,0.4730251648689747,17,2
726,1.0,2.4367067260388406,0.6077571041875216,35,4
727,0.0,1.0,1.1458676282530444,41,6
728,0.9526329734181118,1.7618751372318169,0.31690770947686425,16,2
729,5.421876463849778,2.8166615862144093,1.8102738301881114,17,2
730,0.7873249743376309,2.245773444125919,2.5317019349035013,40,6
731,0.5527366164355367,0.8257673562935661,0.49687961621486365,13,2
732,1.0,1.6221116774720254,2.929087585320616,11,2
733,0.0,3.5556896736875863,1.1575284312154528,18,2
734,0.0,1.8774320375053648,0.0,24,4
735,0.23783834857027975,2.1919322418532703,2.94388933159705,34,4
736,1.0,1.689986815611948,1.6289272735941185,39,6
737,0.0,2.395986186478741,0.1664485085298349,30,4
738,1.0,1.0,0.3751177864410835,32,6
739,0.0,0.0,0.0,26,4
740,0.0,5.0,3.3624518788196696,29,4
741,1.0,5.0,0.45376575196831836,36,6
742,2.3801781963713617,1.7531067576241117,1.2666697306453893,28,4
743,1.0,4.065183116061372,2.242055633485343,41,6
744,1.0,0.0,0.3561428436769133,18,2
745,0.0,0.0,5.0,17,2
746,0.0,1.0400614127993295,0.0,30,4
747,0.0,2.4162806550687534,3.7572697114113933,40,6
748,1.0,2.670921015669255,0.2453095283480405,20,2
749,1.0852493543222854,2.5626465897481063,3.1091262183323405,37,6
750,2.0,2.694820147537979,0.7228465670908563,27,4
751,0.0,1.9966929799146111,0.0,33,4
752,0.0,0.0,1.983460362370214,21,4
753,0.0,3.5300962268191647,3.570098504237647,17,2
754,1.0,1.7206144195361839,0.7787851165684574,22,4
755,1.0,3.0,0.6350939873704733,39,6
756,2.0,1.8493619028889938,2.5851235307904568,11,2
757,1.7717645949574896,3.317775874590528,0.0,47,6
758,1.0,2.8164579556729183,1.5371650100744376,44,6
759,0.0,1.0,2.54072267970245,28,4
760,0.0,1.4646226082942508,4.3679029885124185,36,6
761,0.0,1.1204479352269523,0.7994475788687003,14,2
762,0.9659725551178151,1.0,1.3247480730774122,37,6
763,0.0,2.2245373371466384,2.4034668914867434,26,4
764,1.6054690789157657,1.5730308859348927,1.0503487993449037,18,4
765,0.0,2.0113761083881556,1.4687361333374105,28,4
766,2.0,0.6188327719737581,0.3042694634301446,15,2
767,1.0,2.1700705915088614,2.7244667167045638,26,4
768,1.0,1.704022608747933,0.09162693581420034,13,2
769,1.875662421982872,4.875389058797587,0.0,11,2
770,0.0,4.927985599397796,0.29627546780868697,29,6
771,0.0,3.3097544652786164,1.0,33,6
772,1.0,0.2549825246240589,0.0,27,4
773,0.18584381132848282,0.2810596720598024,1.67311046770415,28,4
774,0.0,1.4009461733748045,4.837839910867642,19,2
775,1.0,3.6160358434184765,1.880883576933845,13,2
776,0.0,5.0,2.3047471324195232,20,2
777,0.0,1.0,0.0,39,6
778,1.0,3.0,3.0039889093614067,8,2
779,0.15576422885118957,2.586994808725308,1.6628268350132707,26,4
780,1.0,1.6709643201863624,1.4483006694767513,31,4
781,2.313292275292058,2.590116693491977,0.5344074776815589,17,2
782,0.6902596592040693,1.681968825959057,1.6364434956943334,16,2
783,2.548936050568371,2.4319489252846314,2.7890402930672655,27,4
784,2.0,0.0,1.5272508793722837,15,2
785,2.0,2.147703019485011,0.318011106084915,26,4
786,0.0,1.0,0.0,17,2
787,1.2247577319819802,1.6426178440340857,2.040790549823854,25,4
788,0.0,4.284575139059246,0.0,22,4
789,0.8047970581474715,1.0,3.3730077462610506,44,6
790,1.0,1.192603817887897,0.0,31,4
791,0.32402878333046115,2.1414693576978756,1.5276619171723826,19,2
792,0.0,3.0,1.828321732196383,19,2
793,1.4610204996839316,2.0,1.8917227144778705,26,4
794,1.0,5.0,0.7846811963149679,25,4
795,0.0,0.2916414874051565,1.726177586307644,29,4
796,1.0,2.1372286459586247,1.08202736157371,9,2
797,0.0,3.6589487528793896,2.370898957550023,18,2
798,1.0,1.4550801836337648,0.0,14,2
799,3.0,2.5997786124361673,0.0,31,4
800,1.0,0.0,2.6727977840347017,27,4
801,0.16926361879539353,2.0,3.353390642220515,36,6
802,2.854294308017261,1.3931372488112612,0.0,26,4
803,3.9205230112038203,2.100697276899041,3.7197534174847977,42,6
804,0.0,0.0,0.27691252211006345,14,2
805,0.0,3.3000077049770002,0.0,20,2
806,0.0,1.3002710008916578,4.1771200362564,34,6
807,2.06971672222815,0.23876989955792371,1.4326277906454838,30,4
808,0.3244188843680851,1.9985499649966467,1.5404916639785078,39,6
809,0.018856442128089235,2.8503662342643032,2.2731969003797174,25,4
810,1.0,3.210715561308949,0.611688994803396,39,6
811,1.3362544459364791,2.5575228489248505,0.0,27,4
812,0.0,2.4121713168131844,0.3217860201431416,39,6
813,1.1399603590629095,1.6766984433342005,2.3771576540236596,36,6
814,0.0,0.0,1.668001709023247,18,2
815,1.0,1.066253489682527,2.130871705926938,26,4
816,2.0,2.5462751514398922,0.05708771681657832,41,6
817,2.8651010507502983,2.291633886763933,0.0,19,2
818,1.0,1.6311457215889558,0.7217145311286636,19,2
819,1.0,2.701596947050813,0.0,25,4
820,0.0,1.9286321576510224,1.2731830447363324,25,4
821,4.537760928275901,5.0,0.0,19,2
822,2.0,2.5092039624034763,4.172998308783012,41,6
823,1.4106794597926808,5.0,2.7987496490812185,14,2
824,1.5867600766816499,2.868897486442572,0.6251249572657605,26,4
825,1.0,3.003302510397491,0.05175733151727813,15,2
826,0.0,0.0,0.9492080780036689,13,2
827,1.4389314267964055,2.493846006282379,0.0,26,4
828,2.0,3.676448438995285,1.6503985288239886,31,4
829,0.0,3.539057483528941,2.770376179166302,24,6
830,0.0,1.7452233964246755,0.7108576716054814,20,2
831,0.0,1.0,2.485325602787358,43,6
832,0.0,1.274960918255596,2.762425547013174,18,2
833,1.6914744052553816,3.3527546230789578,0.28949355158666323,23,4
834,2.0,2.0,3.052617164521446,17,2
835,1.0,1.9178006642308834,3.6523379677258903,38,6
836,1.0,2.324926574971001,3.8626762738973284,29,4
837,2.0889409894792816,1.0132756501925146,0.5423973985514501,17,2
838,0.0,5.0,0.0,15,2
839,0.0,0.0,1.0493112050917037,37,6
840,1.0,2.921041348724117,1.3364898796570273,30,4
841,0.0,4.070185533906608,2.5722647606521774,14,2
842,0.0,3.72888902878275,3.317048070673391,38,6
843,1.0,0.3261626096189447,0.15422095978925784,18,2
844,1.9945672198992899,4.44513051284597,1.951411904692281,40,6
845,1.0,1.1132258970682685,0.12593018237635933,42,6
846,3.0,1.0421025049777137,1.094106112609225,30,6
847,2.371681135143228,1.2424571729451497,0.035230533047666386,37,6
848,1.0,2.8587138080688606,0.6864226203421371,36,6
849,0.0,2.722084496912263,2.7668507563216798,16,2
850,0.0,1.6220810836928283,4.316343866957518,33,6
851,0.0,2.376784187584393,2.2002610584006863,26,4
852,2.0,1.0,0.4768035513111767,35,6
853,2.0,2.0,0.0,33,4
854,1.0,2.5688132660309693,3.2729355142607104,43,6
855,1.0,1.0,0.22174119049759644,18,2
856,0.022979766649683597,3.607300999748336,0.0,25,4
857,0.0,1.76446841335363,1.9312831232378427,17,2
858,0.0,1.0,4.721613601865107,36,6
859,1.0,3.0,0.0,42,6
860,1.0,3.326285632041764,1.5499390293243651,39,6
861,1.0,1.097637031558091,0.4783031729884363,36,6
862,2.0,1.0,0.0,12,2
863,2.0,2.3708737060988128,5.0,36,6
864,0.0,2.8001383587203765,0.0,16,2
865,1.0,2.8969145996231633,0.8255506147494143,40,6
866,2.9282178965108363,2.0,0.4524665391476768,31,4
867,0.0,0.9375572157684289,0.0,26,4
868,2.0,1.728867626019146,1.8364391748331577,25,4
869,0.0,1.1504407663254987,1.916531603966569,37,6
870,1.7735765119852118,2.9248960398611166,0.8221724334488417,24,4
871,0.0,0.13791469554466662,1.0811545608727777,44,6
872,2.0,3.149279446539178,1.5056251166052501,13,2
873,1.0,2.737688424351539,0.6562501157435839,17,2
874,0.0,0.0,0.6340190859710318,15,2
875,0.0,2.9127557076212907,0.8826831546521747,25,4
876,1.0,1.6202942326871197,2.5322291647535042,16,2
877,1.0,1.0,0.24313725742366588,21,4
878,1.0,2.890163959921445,1.450699223243387,17,2
879,1.0,2.3338569003218375,2.25866861987605,18,2
880,0.0,5.0,0.07992412427841705,27,4
881,1.552389476972154,1.5438833365023292,0.10232768278052667,13,2
882,1.0,0.0,0.0,21,2
883,2.0,2.374989968370289,4.907454465143508,27,4
884,0.0,2.2901661919531957,2.0901431826198666,33,6
885,0.0,1.9409271311285883,2.27602060046861,21,2
886,0.0,2.3618824108600274,1.5278519600281817,13,2
887,1.0,2.0,1.0413280307814337,33,6
888,0.0,1.9167017271407563,3.004204776624545,21,2
889,1.0,1.0,0.5565970261670588,19,2
890,0.7698347368373617,0.959576396589064,0.0,15,2
891,0.0,5.0,3.907528258978258,38,6
892,2.0,0.6270303956209831,0.10037493435209222,37,6
893,1.0,0.0,0.0,24,4
894,1.0,2.5190764464705344,2.7385571714092953,43,6
895,0.7411458122104135,1.7147832041372784,0.30152145180009443,36,6
896,0.0,2.865687474346614,0.0,15,2
897,0.0,2.872787268321277,0.9882196927614509,12,2
898,2.0,1.0,3.434123998069876,25,4
899,0.0,3.906449421952437,0.0,29,4
900,1.5496308119190387,1.9577632860598868,0.0,36,6
901,5.040295253565657,1.4787082564836953,1.9901577071606864,34,4
902,0.0,0.5574513332314499,2.711081462060519,27,4
903,0.0,1.50768103603483,1.102556247194114,42,6
904,0.0,1.6894971642023453,0.3629015484307674,27,2
905,1.0,0.0743956840289055,0.1598863753895471,14,2
906,0.0,0.14509608799489815,0.5993713145873114,38,6
907,0.0,1.2929384814450167,0.0,35,4
908,0.0,0.8686309682041786,3.5363346800801327,17,2
909,2.0,2.826593518050143,1.5179222079384003,38,6
910,0.0,2.489609576022385,1.3099622572787695,15,2
911,0.0,3.0622892386579075,0.3916463891371429,27,4
912,0.0,4.337791421096982,0.38401254708968147,18,2
913,1.4068899270580681,3.3886292504190454,0.9390542329456713,31,4
914,2.800466807854254,3.230250653007303,0.7122775073952656,27,4
915,1.0,1.1010967005592622,0.25093737213891243,32,6
916,1.0,1.1517321434486014,1.0857919855041933,35,6
917,1.0,2.814200664364776,1.6568691778524567,24,4
918,0.0,2.054644976996582,0.0,36,6
919,6.0,3.43850796870737,0.5471127870979116,32,6
920,1.0,1.7035081647356494,3.1401083947998036,12,2
921,0.0,0.38067303726236146,0.0,29,6
922,0.9298213058677538,5.0,1.200486624280584,17,2
923,3.028236241745981,2.278738291495271,0.6871430027238865,33,6
924,0.17238644272262782,2.8779256938779856,1.9115653101489367,37,6
925,1.0,1.0,1.028931118355897,25,4
926,0.7324086024069603,2.081136307585629,1.0365054245393333,18,2
927,1.374594811583095,1.0,5.0,13,2
928,0.0,2.1235316707362006,0.0,7,2
929,0.0,1.2504289003236693,2.4566979050883435,18,2
930,0.0,1.0,1.7413097661179484,17,2
931,3.7057841710783492,0.8384607361576748,0.07950840895800548,16,2
932,2.0,1.0581833764548203,4.868618585037409,28,6
933,0.0,3.409102187658555,0.0,9,2
934,0.0,3.2645586763273835,0.21034088100302073,38,6
935,2.0,0.08209248563259486,0.0,26,4
936,3.0,3.097108121938234,4.166936438226178,38,6
937,1.6729003085763372,2.544163094902737,1.0114895157442203,29,4
938,1.0,1.2395295431663165,1.4749704089184554,18,2
939,2.0,1.0,2.437886829950722,14,2
940,1.7243565057501815,1.1150975523215578,3.4914080245357795,32,4
941,1.3839246200715332,2.329799503360752,2.1174862399239194,14,2
942,0.0,2.3288431223350123,2.0904056487410854,42,6
943,0.0,3.31565209954043,1.5655320857783348,16,2
944,0.0,0.3823857039329077,2.1330334640005515,44,6
945,0.6868044326365474,2.7389031175281815,3.7347145119230793,35,6
946,1.0,2.3254096092310093,3.4228445793028923,24,4
947,0.9349868842738736,2.0,0.0,26,4
948,0.0,1.225072684401007,1.1975269830507282,18,2
949,2.0,2.3496432420970965,0.8686475923036832,39,6
950,0.0,1.9455263521687023,2.7061609448203066,24,4
951,0.0,1.0,2.3389422206484087,38,6
952,2.0,2.3018399856693,0.0,28,4
953,0.0,5.0,5.0,34,6
954,1.0,3.0462393948622983,3.8520671529602004,38,6
955,0.0,1.2630633728140372,0.0,24,4
956,0.24774603080815316,1.603308568198428,0.4100069255578876,30,4
957,0.0,1.0,3.433651532848347,18,2
958,2.0,2.352781430010964,0.3525789809788033,25,4
959,0.0,1.0863079780467526,1.5971126707976069,27,4
960,1.0,1.8743854409634242,2.8477655645847078,15,2
961,0.0,3.1284840489612806,0.0,16,2
962,0.0,1.9960520649146618,0.0,45,6
963,0.0,2.1280191531999,0.5728947445739712,39,6
964,2.0,3.8884794413586685,0.0,25,4
965,2.0,1.0,0.0,23,4
966,2.0,2.228864872896387,4.331922891060548,42,6
967,2.0,1.7243379503001508,1.8471067031082846,16,2
968,3.0,2.6462053901195093,1.088995351062336,15,2
969,0.0,4.272102026547736,2.1847563499590006,13,2
970,2.209014100865179,0.36993981091432904,1.793931339928337,30,4
971,3.0,0.0,0.25124509669665723,11,2
972,0.0,0.0,2.7408304042495253,19,4
973,0.0,1.4292562091740564,1.189226555164719,21,4
974,3.0,2.186205166580333,3.813428176856378,38,6
975,2.0,0.37080705076016685,0.6330145489783362,25,4
976,1.0,2.3894108807782986,0.0,35,6
977,0.08423335908318919,5.0,0.22608303965186968,37,6
978,1.0,4.0,0.0,39,6
979,0.0,1.0235526845547476,3.8815833862062075,22,2
980,1.2720033448979242,2.8058636783557906,0.0,28,4
981,1.0,2.126643596515412,2.074665661566324,21,2
982,2.0,1.360047828920778,0.0,23,4
983,0.0,0.0,0.11450039909225118,42,6
984,4.0,1.2027028145571235,0.13498905821808727,15,2
985,2.5475473581415997,1.7746235730788635,1.6615290658212918,18,2
986,0.0,3.3360060836951178,2.6733483422036715,38,6
987,2.6168995517338507,2.2589020726073983,2.8542365788331705,21,4
988,0.0,1.1676922854577505,0.4016697308593291,30,4
989,1.0,1.5444276769011056,3.392024547118344,41,6
990,1.0,0.27975009547562735,0.0,39,6
991,0.0,0.0,2.135650352645209,18,2
992,1.0,1.7033332457501178,1.9982303633044811,43,6
993,0.0,1.0,1.100960382270749,43,6
994,1.0262914825362306,2.1816089054866303,2.4974818146044586,36,6
995,0.0,5.0,4.00825561532227,18,2
996,1.0,1.0,0.6471679811447302,36,6
997,3.0,3.010100117046399,1.0684954667457731,13,2
998,2.993603652400127,2.8994623027318873,0.0,38,6
999,0.0,1.0,0.6580442491763256,12,2
