,time,meanH,meanB,meanC,varH,varB,varC
105,312.0,0.06498194945848375,0.06498194945848375,0.06498194945848375,0.060759295703058824,0.060759295703058824,0.060759295703058824
106,364.0,0.013119916032537392,0.013119916032537392,0.013119916032537392,0.013472580477138061,0.013472580477138061,0.013472580477138061
107,416.0,0.12051282051282051,0.12051282051282051,0.12051282051282051,0.10598948060486522,0.10598948060486522,0.10598948060486522
108,468.0,1.248912656294861,1.248912656294861,1.248912656294861,1.4518314173547393,1.4518314173547393,1.4518314173547393
109,520.0,0.10616040294459511,0.10616040294459511,0.10616040294459511,0.09566526524338666,0.09566526524338666,0.09566526524338666
110,572.0,0.32648912619020554,0.32648912619020554,0.32648912619020554,0.19429383068958853,0.19429383068958853,0.19429383068958853
111,624.0,0.20110916520723876,0.20110916520723876,0.20110916520723876,0.20327956368132297,0.20327956368132297,0.20327956368132297
112,676.0,0.007900677200902935,0.007900677200902935,0.007900677200902935,0.007838256500670066,0.007838256500670066,0.007838256500670066
113,728.0,0.11324583099772068,0.11324583099772068,0.11324583099772068,0.10469481032868183,0.10469481032868183,0.10469481032868183
114,780.0,0.10338396896083554,0.10338396896083554,0.10338396896083554,0.10224833977842729,0.10224833977842729,0.10224833977842729
115,832.0,22.48025821299975,22.48025821299975,22.48025821299975,88.6632181883237,88.6632181883237,88.6632181883237
116,884.0,89.091894592653,89.091894592653,89.091894592653,1217.8516010404205,1217.8516010404205,1217.8516010404205
117,936.0,156.42391893325225,156.42391893325225,156.42391893325225,412.09147416543925,412.09147416543925,412.09147416543925
118,988.0,0.5450879419150096,0.5450879419150096,0.5450879419150096,0.8502904637770221,0.8502904637770221,0.8502904637770221
119,1040.0,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.023608220603537976,0.023608220603537976,0.023608220603537976
120,52.0,0.5851317273059027,0.5851317273059027,0.5851317273059027,0.6090467857269753,0.6090467857269753,0.6090467857269753
121,104.0,0.3432528419071792,0.3432528419071792,0.3432528419071792,0.32627938327035433,0.32627938327035433,0.32627938327035433
122,156.0,0.3011785246617198,0.3011785246617198,0.3011785246617198,0.3239575809617693,0.3239575809617693,0.3239575809617693
123,208.0,0.2119423777112751,0.2119423777112751,0.2119423777112751,0.5209819389149144,0.5209819389149144,0.5209819389149144
124,260.0,0.12304989796617158,0.12304989796617158,0.12304989796617158,0.11554566178113938,0.11554566178113938,0.11554566178113938
125,312.0,0.11569638521134394,0.11569638521134394,0.11569638521134394,0.09694965698187885,0.09694965698187885,0.09694965698187885
126,364.0,0.3381375575322669,0.3381375575322669,0.3381375575322669,0.3703978180946834,0.3703978180946834,0.3703978180946834
127,416.0,0.19783287494314605,0.19783287494314605,0.19783287494314605,0.2795227521320818,0.2795227521320818,0.2795227521320818
128,468.0,0.12383177570093458,0.12383177570093458,0.12383177570093458,0.18139466328937023,0.18139466328937023,0.18139466328937023
129,520.0,22.54964425008335,22.54964425008335,22.54964425008335,52.006104654172844,52.006104654172844,52.006104654172844
130,572.0,95.64823308522789,95.64823308522789,95.64823308522789,87.30357354770692,87.30357354770692,87.30357354770692
131,624.0,12.262652335385724,12.262652335385724,12.262652335385724,52.03392660295411,52.03392660295411,52.03392660295411
132,676.0,0.18742490989187024,0.18742490989187024,0.18742490989187024,0.24040253991614124,0.24040253991614124,0.24040253991614124
133,728.0,71.81371573732166,71.81371573732166,71.81371573732166,188.0920865577122,188.0920865577122,188.0920865577122
134,780.0,83.96009481949501,83.96009481949501,83.96009481949501,344.42471752782495,344.42471752782495,344.42471752782495
135,832.0,0.028999286902781078,0.028999286902781078,0.028999286902781078,0.03148611528354189,0.03148611528354189,0.03148611528354189
136,884.0,0.39376515152923264,0.39376515152923264,0.39376515152923264,0.45545234871822593,0.45545234871822593,0.45545234871822593
137,936.0,0.26513954713006843,0.26513954713006843,0.26513954713006843,0.2464466761558771,0.2464466761558771,0.2464466761558771
138,988.0,0.2008044321603143,0.2008044321603143,0.2008044321603143,0.2892472444747588,0.2892472444747588,0.2892472444747588
139,1040.0,0.07278371852362883,0.07278371852362883,0.07278371852362883,0.067486248841502,0.067486248841502,0.067486248841502
140,52.0,0.015333333333333332,0.015333333333333332,0.015333333333333332,0.015098222222222221,0.015098222222222221,0.015098222222222221
141,104.0,16.223843828587277,16.223843828587277,16.223843828587277,24.903096548860617,24.903096548860617,24.903096548860617
142,156.0,0.054031107208539896,0.054031107208539896,0.054031107208539896,0.05397909391016117,0.05397909391016117,0.05397909391016117
143,208.0,0.4247412574003991,0.4247412574003991,0.4247412574003991,0.7707259110109265,0.7707259110109265,0.7707259110109265
144,260.0,0.2626151249990612,0.2626151249990612,0.2626151249990612,0.2409672846045251,0.2409672846045251,0.2409672846045251
145,312.0,0.2691354608182558,0.2691354608182558,0.2691354608182558,0.3968173870084491,0.3968173870084491,0.3968173870084491
146,364.0,0.34805095021479404,0.34805095021479404,0.34805095021479404,0.34215519983683385,0.34215519983683385,0.34215519983683385
147,416.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.4801097393689986,0.4801097393689986,0.4801097393689986
148,468.0,0.6058239397060655,0.6058239397060655,0.6058239397060655,0.5810018868096253,0.5810018868096253,0.5810018868096253
149,520.0,0.9173358930698512,0.9173358930698512,0.9173358930698512,14.542291157133828,14.542291157133828,14.542291157133828
150,572.0,0.07458532551383733,0.07458532551383733,0.07458532551383733,0.07487995867827245,0.07487995867827245,0.07487995867827245
151,624.0,0.2847322669879908,0.2847322669879908,0.2847322669879908,0.34711336954702965,0.34711336954702965,0.34711336954702965
152,676.0,0.19050659855257557,0.19050659855257557,0.19050659855257557,0.18529088852606318,0.18529088852606318,0.18529088852606318
153,728.0,59.227846522197545,59.227846522197545,59.227846522197545,124.35141564826358,124.35141564826358,124.35141564826358
154,780.0,0.02393349040909731,0.02393349040909731,0.02393349040909731,0.023011748949448185,0.023011748949448185,0.023011748949448185
155,832.0,0.0774186579997553,0.0774186579997553,0.0774186579997553,0.08029377686928627,0.08029377686928627,0.08029377686928627
156,884.0,163.42846882012356,163.42846882012356,163.42846882012356,146.10560097420048,146.10560097420048,146.10560097420048
157,936.0,0.1673469387755102,0.1673469387755102,0.1673469387755102,0.13934194085797585,0.13934194085797585,0.13934194085797585
158,988.0,0.17731550272412086,0.17731550272412086,0.17731550272412086,0.14686530461850653,0.14686530461850653,0.14686530461850653
159,1040.0,0.10774287801314829,0.10774287801314829,0.10774287801314829,0.09686481044051179,0.09686481044051179,0.09686481044051179
160,52.0,0.2559657811796488,0.2559657811796488,0.2559657811796488,0.2350218160285321,0.2350218160285321,0.2350218160285321
161,104.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.19387755102040813,0.19387755102040813,0.19387755102040813
162,156.0,0.88657819924915,0.88657819924915,0.88657819924915,1.243687000484059,1.243687000484059,1.243687000484059
163,208.0,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.19207293517731588,0.19207293517731588,0.19207293517731588
164,260.0,0.17400204708290687,0.17400204708290687,0.17400204708290687,0.42622277584023105,0.42622277584023105,0.42622277584023105
165,312.0,0.35774144514616657,0.35774144514616657,0.35774144514616657,0.37906810616476544,0.37906810616476544,0.37906810616476544
166,364.0,0.017041053446940357,0.017041053446940357,0.017041053446940357,0.016750655944358882,0.016750655944358882,0.016750655944358882
167,416.0,45.11390347267325,45.11390347267325,45.11390347267325,42.439291355904416,42.439291355904416,42.439291355904416
168,468.0,0.7837289390927548,0.7837289390927548,0.7837289390927548,0.9103004381473209,0.9103004381473209,0.9103004381473209
169,520.0,0.020695958279963407,0.020695958279963407,0.020695958279963407,0.020434480279911092,0.020434480279911092,0.020434480279911092
170,572.0,0.29093427612251155,0.29093427612251155,0.29093427612251155,0.2959620078267911,0.2959620078267911,0.2959620078267911
171,624.0,0.2829912023460411,0.2829912023460411,0.2829912023460411,0.2820860673712816,0.2820860673712816,0.2820860673712816
172,676.0,0.30794608546405505,0.30794608546405505,0.30794608546405505,0.38577153747080056,0.38577153747080056,0.38577153747080056
173,728.0,0.19393575502851995,0.19393575502851995,0.19393575502851995,0.16773266353995087,0.16773266353995087,0.16773266353995087
174,780.0,0.11445650972082759,0.11445650972082759,0.11445650972082759,0.15328883551129746,0.15328883551129746,0.15328883551129746
175,832.0,80.91849668979324,80.91849668979324,80.91849668979324,512.6960926908872,512.6960926908872,512.6960926908872
176,884.0,0.3698304216786444,0.3698304216786444,0.3698304216786444,0.47752092469465296,0.47752092469465296,0.47752092469465296
177,936.0,0.15575686732904734,0.15575686732904734,0.15575686732904734,0.18059076262817583,0.18059076262817583,0.18059076262817583
178,988.0,0.09929906542056074,0.09929906542056074,0.09929906542056074,0.10579390121407985,0.10579390121407985,0.10579390121407985
179,1040.0,0.313915137820183,0.313915137820183,0.313915137820183,0.33377238934866577,0.33377238934866577,0.33377238934866577
180,52.0,0.04682143420334392,0.04682143420334392,0.04682143420334392,0.04996399474245505,0.04996399474245505,0.04996399474245505
181,104.0,0.23859073672432224,0.23859073672432224,0.23859073672432224,0.24859123303229375,0.24859123303229375,0.24859123303229375
182,156.0,0.4862826836768625,0.4862826836768625,0.4862826836768625,0.7546888489370228,0.7546888489370228,0.7546888489370228
183,208.0,0.040451799317047545,0.040451799317047545,0.040451799317047545,0.045644975809081875,0.045644975809081875,0.045644975809081875
184,260.0,0.09089575181486305,0.09089575181486305,0.09089575181486305,0.09031815395925348,0.09031815395925348,0.09031815395925348
185,312.0,0.20378145614388604,0.20378145614388604,0.20378145614388604,0.18063672245661458,0.18063672245661458,0.18063672245661458
186,364.0,0.5170455004319393,0.5170455004319393,0.5170455004319393,0.5965602070872589,0.5965602070872589,0.5965602070872589
187,416.0,0.2088681446907818,0.2088681446907818,0.2088681446907818,0.22241843885688453,0.22241843885688453,0.22241843885688453
188,468.0,0.40935793877472126,0.40935793877472126,0.40935793877472126,1.374452197864499,1.374452197864499,1.374452197864499
189,520.0,25.340425531914892,25.340425531914892,25.340425531914892,22.484861395893805,22.484861395893805,22.484861395893805
190,572.0,0.8825852197343648,0.8825852197343648,0.8825852197343648,0.9316272627463703,0.9316272627463703,0.9316272627463703
191,624.0,0.05190465582535086,0.05190465582535086,0.05190465582535086,0.056784632477766384,0.056784632477766384,0.056784632477766384
192,676.0,0.24591857794028033,0.24591857794028033,0.24591857794028033,0.3040596315787722,0.3040596315787722,0.3040596315787722
193,728.0,0.46851797117184435,0.46851797117184435,0.46851797117184435,0.5089367428296836,0.5089367428296836,0.5089367428296836
194,780.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.08616780045351473,0.08616780045351473,0.08616780045351473
195,832.0,141.91746870248488,141.91746870248488,141.91746870248488,165.73611231672598,165.73611231672598,165.73611231672598
196,884.0,0.059195831955397675,0.059195831955397675,0.059195831955397675,0.06364988437525375,0.06364988437525375,0.06364988437525375
197,936.0,0.16424311483346707,0.16424311483346707,0.16424311483346707,0.14769895252272103,0.14769895252272103,0.14769895252272103
198,988.0,0.4419983786725783,0.4419983786725783,0.4419983786725783,0.47006406213301355,0.47006406213301355,0.47006406213301355
199,1040.0,0.1697546766393027,0.1697546766393027,0.1697546766393027,0.18998063143706154,0.18998063143706154,0.18998063143706154
200,52.0,0.5301585097827223,0.5301585097827223,0.5301585097827223,0.6351039386231956,0.6351039386231956,0.6351039386231956
201,104.0,0.12015467774477102,0.12015467774477102,0.12015467774477102,0.11786521859425507,0.11786521859425507,0.11786521859425507
202,156.0,0.27904160192420535,0.27904160192420535,0.27904160192420535,0.32214897590197006,0.32214897590197006,0.32214897590197006
203,208.0,0.09234219990490683,0.09234219990490683,0.09234219990490683,0.0872325140999042,0.0872325140999042,0.0872325140999042
204,260.0,0.20399248336966058,0.20399248336966058,0.20399248336966058,0.22443327509131927,0.22443327509131927,0.22443327509131927
205,312.0,0.17930190571139756,0.17930190571139756,0.17930190571139756,0.17730608757727667,0.17730608757727667,0.17730608757727667
206,364.0,0.3136701891650421,0.3136701891650421,0.3136701891650421,0.202064293841847,0.202064293841847,0.202064293841847
207,416.0,0.09280936454849498,0.09280936454849498,0.09280936454849498,0.09255699041397747,0.09255699041397747,0.09255699041397747
208,468.0,0.1950523311132255,0.1950523311132255,0.1950523311132255,0.20077475939275813,0.20077475939275813,0.20077475939275813
209,520.0,0.23185538669396166,0.23185538669396166,0.23185538669396166,0.21436009404998888,0.21436009404998888,0.21436009404998888
210,572.0,0.1522035438437074,0.1522035438437074,0.1522035438437074,0.13630704807467425,0.13630704807467425,0.13630704807467425
211,624.0,0.24095780619674192,0.24095780619674192,0.24095780619674192,0.5580955617971085,0.5580955617971085,0.5580955617971085
212,676.0,0.3653514415219879,0.3653514415219879,0.3653514415219879,0.47464073375309224,0.47464073375309224,0.47464073375309224
213,728.0,0.11547156168490408,0.11547156168490408,0.11547156168490408,0.09320033205777237,0.09320033205777237,0.09320033205777237
214,780.0,0.7329355232006175,0.7329355232006175,0.7329355232006175,0.8825528223662573,0.8825528223662573,0.8825528223662573
215,832.0,0.31768661405625925,0.31768661405625925,0.31768661405625925,0.3606938449195086,0.3606938449195086,0.3606938449195086
216,884.0,0.1160601571509569,0.1160601571509569,0.1160601571509569,0.1578529119702488,0.1578529119702488,0.1578529119702488
217,936.0,0.009897360703812317,0.009897360703812317,0.009897360703812317,0.009799402954910951,0.009799402954910951,0.009799402954910951
218,988.0,0.022358201929865852,0.022358201929865852,0.022358201929865852,0.022329011724326362,0.022329011724326362,0.022329011724326362
219,1040.0,107.69513108614233,107.69513108614233,107.69513108614233,95.23439576933329,95.23439576933329,95.23439576933329
220,52.0,0.050093632958801496,0.050093632958801496,0.050093632958801496,0.06350186389204505,0.06350186389204505,0.06350186389204505
221,104.0,0.4435483870967742,0.4435483870967742,0.4435483870967742,0.48874869927159204,0.48874869927159204,0.48874869927159204
222,156.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.13466865544427875,0.13466865544427875,0.13466865544427875
223,208.0,4.271219733493083,4.271219733493083,4.271219733493083,40.54473487796427,40.54473487796427,40.54473487796427
224,260.0,0.06871084124796659,0.06871084124796659,0.06871084124796659,0.06784902488263744,0.06784902488263744,0.06784902488263744
225,312.0,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.0050249974492398725,0.0050249974492398725,0.0050249974492398725
226,364.0,0.31356973462715304,0.31356973462715304,0.31356973462715304,0.3271583652920759,0.3271583652920759,0.3271583652920759
227,416.0,0.4356890328137076,0.4356890328137076,0.4356890328137076,0.4709570437780686,0.4709570437780686,0.4709570437780686
228,468.0,0.27811589064557146,0.27811589064557146,0.27811589064557146,0.45091254957703414,0.45091254957703414,0.45091254957703414
229,520.0,0.09781310919334567,0.09781310919334567,0.09781310919334567,0.12505716547710696,0.12505716547710696,0.12505716547710696
230,572.0,46.399196521039514,46.399196521039514,46.399196521039514,449.2014872818095,449.2014872818095,449.2014872818095
231,624.0,1.117953182892888,1.117953182892888,1.117953182892888,16.716765297674584,16.716765297674584,16.716765297674584
232,676.0,0.12947414935925763,0.12947414935925763,0.12947414935925763,0.11801328954385218,0.11801328954385218,0.11801328954385218
233,728.0,0.4265702666064166,0.4265702666064166,0.4265702666064166,0.5121182414476018,0.5121182414476018,0.5121182414476018
234,780.0,0.33049315738949403,0.33049315738949403,0.33049315738949403,0.32782522355368654,0.32782522355368654,0.32782522355368654
